sales_month,sku,monthly_units_sum,month,monthly_sales,l15day_sales,l7day_sales,monthly_sales_bb,l15day_sales_bb,l7day_sales_bb,monthly_orders_bb,l15day_orders_bb,l7day_orders_bb,monthly_orders,l15day_orders,l7day_orders,monthly_units_ordered,l15day_units_ordered,l7day_units_ordered,monthly_units_ordered_bb,l15day_units_ordered_bb,l7day_units_ordered_bb,mon_unit_session_per_bb,l15day_unit_session_per_bb,l7day_unit_session_per_bb,mon_sessions,l15day_sessions,l7day_sessions,mon_page_views,l15day_page_views,l7day_page_views,rec_bb_per,monthly_bb_per,l15day_bb_per,l7day_bb_per,monthly_pv_per,l15day_pv_per,l7day_pv_per,rec_rank,rec_merc_listings,rec_fba_listing,old_rank,old_merc_listings,old_fba_listing,avg_rank_l15,avg_rank_monthly,avg_rank_f15,avg_merc_listings_l15,avg_merc_listings_f15,avg_merc_listings_monthly,avg_fbalistings_listings_l15,avg_fbalistings_listings_f15,avg_fbalistings_monthly,category,category_o
5,FBA-3135-0018,3,4,99.96,99.96,74.97,0,0,0,0,0,0,4,4,3,4,4,3,0,0,0,0,0,0,23,23,16,32,32,20,75,31.25,31.25,31.25,0.0025,0.0025,0,31355,0,0,104389,0,0,19148.428571,68596.428571,49448,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3135-0018,12,5,74.97,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,0,0,17,0,0,33,31,0,0,0,0,0,83310,0,0,38576,0,0,23670.740741,53623.444444,29952.703704,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3135-0018,22,6,301.72,251.74,151.78,0,0,0,0,0,0,12,10,6,12,10,6,0,0,0,0,0,0,81,69,38,117,101,56,100,75.777777778,60.777777778,34.333333333,0.0044444444,0.0044444444,0.0022222222,68318,0,0,95695,0,0,27104.5,50769.769231,23665.269231,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3135-0019,44,3,244.29,121.97,19.79,0,0,0,0,0,0,11,6,1,12,6,1,0,0,0,0,0,0,45,29,8,58,38,10,0,85.714285714,42.857142857,0,0.0014285714,0.0014285714,0,54204,0,0,30293,0,0,26685.033333,58536.033333,31851,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3135-0019,18,4,881.38,600.6,299.97,0,0,0,0,0,0,42,28,14,44,30,15,0,0,0,0,0,0,247,167,76,337,224,95,100,94.826086957,61.434782609,27.347826087,0.0060869565,0.0039130435,0.0017391304,18716,0,0,43896,0,0,13731.214286,31038.857143,17307.642857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3135-0019,45,5,358.6,39.58,0,0,0,0,0,0,0,18,2,0,18,2,0,0,0,0,0,0,0,124,24,0,194,41,0,0,61.636363636,3,0,0.0081818182,0.0018181818,0,20680,0,0,22350,0,0,12388.666667,30374.333333,17985.666667,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3135-0019,31,6,916.89,457.2,174.3,20.04,0,0,1,0,0,44,21,8,45,22,8,1,0,0,4.55,0,0,301,134,69,464,197,103,93,77.565217391,34.217391304,16.695652174,0.007826087,0.0030434783,0.0017391304,28253,0,0,24591,0,0,16448.692308,29479.730769,13031.038462,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3135-0023,3,3,41.78,20.89,20.89,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,56,28,28,65,31,31,0,19,0,0,0.015,0.005,0.005,52293,0,0,24669,0,0,21433.1,44402,22968.9,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3135-0023,4,4,62.67,62.67,62.67,20.89,20.89,20.89,1,1,1,3,3,3,3,3,3,1,1,1,2.44,2.44,2.44,69,69,69,88,88,88,55,27.5,27.5,27.5,0.015,0.015,0.015,18277,0,0,30007,0,0,12047.821429,24625.142857,12577.321429,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3135-0024,4,3,199.92,149.94,124.95,0,0,0,0,0,0,8,6,5,8,6,5,0,0,0,0,0,0,71,54,44,98,76,63,100,60.428571429,58.285714286,55,0.0071428571,0.0057142857,0.0042857143,34295,0,0,61825,0,0,26144.4,53875.5,27731.1,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3135-0024,1,4,99.96,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,39,0,0,57,0,0,71,90.333333333,0,0,0.01,0,0,107625,0,0,27754,0,0,45623.142857,77594.607143,31971.464286,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3135-0024,1,5,24.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,10,0,0,20,20,0,0,0,0,0,72885,0,0,111569,0,0,38101.222222,79067.777778,40966.555556,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3135-0025,42,3,571.85,299.9,199.92,0,0,0,0,0,0,22,12,8,23,12,8,0,0,0,0,0,0,123,68,45,158,86,58,33,72.461538462,31.769230769,16.384615385,0.0046153846,0.0030769231,0.0023076923,52152,0,0,37369,0,0,17441.066667,35847.766667,18406.7,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3135-0025,5,4,1113.94,614.14,359.28,0,0,0,0,0,0,41,22,12,42,22,12,0,0,0,0,0,0,254,157,73,355,223,101,100,62.5,44.818181818,27.272727273,0.0068181818,0.0040909091,0.0018181818,29706,0,0,22740,0,0,10695.392857,27495.571429,16800.178571,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3150-0002,270,3,835.44,70.8,14.16,0,0,0,0,0,0,53,5,1,59,5,1,0,0,0,0,0,0,451,106,25,602,129,26,0,21.157894737,0,0,0.0136842105,0.0026315789,0.0005263158,5667,0,0,6698,0,0,2885.5666667,5718.3,2832.7333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3150-0002,234,4,3639.61,3080.44,1398.8,13.49,0,0,1,0,0,232,194,88,270,229,104,1,0,0,3.85,0,0,528,380,173,673,483,237,100,82.380952381,70.333333333,32.761904762,0.0114285714,0.0076190476,0.0038095238,4854,0,0,5908,0,0,2293.3214286,5146.4642857,2853.1428571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3150-0002,178,5,3037.51,501.15,0,0,0,0,0,0,0,205,34,0,234,39,0,0,0,0,0,0,0,585,176,0,781,232,0,0,54.695652174,7.3913043478,0,0.0130434783,0.0039130435,0,4898,0,0,5358,0,0,2088.962963,4436.4074074,2347.4444444,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3150-0002,157,6,2280.55,1932.54,979.25,0,0,0,0,0,0,152,127,62,178,150,76,0,0,0,0,0,0,438,330,146,594,458,198,0,54.315789474,46.894736842,22.631578947,0.0131578947,0.0105263158,0.0047368421,4387,0,0,5132,0,0,2756.7307692,5071.0384615,2314.3076923,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3150-0004,11,3,47.16,47.16,20.2,0,0,0,0,0,0,7,7,3,7,7,3,0,0,0,0,0,0,25,25,10,29,29,11,100,85.714285714,85.714285714,42.857142857,0,0,0,22730,0,0,56033,0,0,23182.3,48727.066667,25544.766667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3150-0004,13,4,73.32,32.99,19.68,0,0,0,0,0,0,11,5,3,11,5,3,0,0,0,0,0,0,25,9,5,32,14,8,0,66.9,28.3,18.3,0,0,0,44265,0,0,32018,0,0,25476.107143,53032.071429,27555.964286,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3150-0004,7,5,79.13,30.4,0,0,0,0,0,0,0,11,3,0,13,5,0,0,0,0,0,0,0,36,15,0,49,24,0,70,75.1,20.1,0,0,0,0,80523,0,0,69960,0,0,25036.814815,53581.296296,28544.481481,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3150-0004,12,6,46.22,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,17,0,0,21,0,0,25,49.833333333,0,0,0,0,0,81390,0,0,47334,0,0,33434.923077,51786.269231,18351.346154,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3150-0005,24,3,369.22,296.67,152.83,17.98,17.98,0,1,1,0,28,21,10,42,33,17,2,2,0,50,50,0,90,66,34,108,83,45,100,87.529411765,69.588235294,35.294117647,0.0017647059,0.0017647059,0.0011764706,36832,0,0,37205,0,0,16132.266667,31022.766667,14890.5,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3150-0005,2,4,202.03,7.9,0,35.96,0,0,1,0,0,9,1,0,24,1,0,4,0,0,44.44,0,0,30,8,0,39,12,0,33,65.5,5.5,0,0,0,0,23622,0,0,25613,0,0,19403.357143,39673.464286,20270.107143,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3150-0005,55,5,16.38,8.99,8.99,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,19256,0,0,22802,0,0,10994.481481,37371.666667,26377.185185,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3150-0005,9,6,472.3,103.71,29.58,0,0,0,0,0,0,24,10,3,55,14,4,0,0,0,0,0,0,56,22,5,70,28,7,71,71.083333333,22.25,5.9166666667,0,0,0,68835,0,0,24606,0,0,22012.115385,38121.653846,16109.538462,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3150-0007,26,3,261.01,261.01,34.07,42.96,42.96,0,1,1,0,22,22,5,37,37,5,6,6,0,85.71,85.71,0,55,55,19,74,74,24,0,80.625,80.625,20.875,0.00125,0.00125,0,31524,0,0,33181,0,0,13725.2,34673.366667,20948.166667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3150-0007,85,4,175.96,134.4,59.65,0,0,0,0,0,0,21,15,7,26,20,9,0,0,0,0,0,0,76,37,16,97,45,21,100,85.923076923,56.076923077,26.153846154,0.0015384615,0,0,39369,0,0,38424,0,0,18973.607143,34796.321429,15822.714286,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3150-0007,152,5,574.15,469.32,35.82,19.62,19.62,0,1,1,0,44,33,2,85,69,4,3,3,0,37.5,37.5,0,126,65,0,167,90,0,0,57.352941176,29.705882353,0,0.0029411765,0.0017647059,0,47269,0,0,47942,0,0,8708.2962963,27335.592593,18627.296296,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3150-0007,154,6,1085.76,641.85,235.44,50.61,19.62,0,3,2,0,87,55,20,152,98,36,6,3,0,134.09,59.09,0,245,121,50,299,144,58,55,73.035714286,27.642857143,13.678571429,0.0035714286,0.0014285714,0.0007142857,30025,0,0,32053,0,0,7718.2307692,18341.423077,10623.192308,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3150-0009,17,3,331.18,162.89,114.95,0,0,0,0,0,0,22,12,7,42,21,15,0,0,0,0,0,0,103,43,24,122,52,29,33,87.529411765,42.235294118,18.705882353,0,0,0,35863,0,0,47150,0,0,24102.466667,49703.2,25600.733333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3150-0009,14,4,123.93,29.16,0,0,0,0,0,0,0,7,2,0,17,4,0,0,0,0,0,0,0,32,11,0,36,13,0,67,32.142857143,13.142857143,0,0,0,0,91491,0,0,25949,0,0,30043.321429,59156.357143,29113.035714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3150-0009,35,5,102.06,7.29,7.29,7.29,0,0,1,0,0,6,1,1,14,1,1,1,0,0,50,0,0,28,3,3,36,4,4,0,26,0,0,0,0,0,59188,0,0,65958,0,0,36580.925926,61430.703704,24849.777778,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3150-0009,11,6,255.39,160.62,87.72,0,0,0,0,0,0,12,3,2,35,22,12,0,0,0,0,0,0,51,9,7,66,11,9,17,76.2,18.4,8.4,0.001,0,0,27341,0,0,44839,0,0,39469.461538,65934.692308,26465.230769,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3150-0010,7,3,52.53,8.67,0,0,0,0,0,0,0,7,1,0,7,1,0,0,0,0,0,0,0,9,3,0,11,3,0,100,56.6,20,0,0,0,0,126611,0,0,54113,0,0,46586.133333,85932.233333,39346.1,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3150-0010,3,4,52.7,21.93,21.93,0,0,0,0,0,0,6,2,2,7,3,3,0,0,0,0,0,0,7,1,1,7,1,1,0,41.666666667,16.666666667,16.666666667,0,0,0,75260,0,0,127609,0,0,39512.357143,87704.035714,48191.678571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3150-0010,2,5,21.93,7.31,0,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,0,0,3,1,0,7,2,0,100,60,50,0,0,0,0,130526,0,0,107028,0,0,43102.222222,110840.62963,67738.407407,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3263-0005,3,5,1539.23,59.97,59.97,19.99,0,0,1,0,0,75,3,3,77,3,3,1,0,0,2.56,0,0,746,136,136,1059,214,214,0,76.6875,4.3125,4.3125,0.02625,0.005625,0.005625,6160,0,0,6622,0,0,3508,6834.962963,3326.962963,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3263-0011,31,4,424.15,424.15,424.15,24.95,24.95,24.95,1,1,1,17,17,17,17,17,17,1,1,1,0.41,0.41,0.41,920,920,920,1272,1272,1272,31,24.4,24.4,24.4,0.102,0.102,0.102,4490,0,0,8049,0,0,2129.4642857,4172.6785714,2043.2142857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3263-0011,10,5,773.45,49.9,0,0,0,0,0,0,0,15,2,0,31,2,0,0,0,0,0,0,0,946,166,0,1279,238,0,0,22.857142857,3.4285714286,0,0.0728571429,0.0128571429,0,1997,0,0,3238,0,0,1689.6923077,4448.0769231,2758.3846154,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3309-0001,7,3,334.03,257.08,77.24,0,0,0,0,0,0,13,10,3,13,10,3,0,0,0,0,0,0,151,117,30,186,147,36,62,38,38,14.25,0.01125,0.00875,0.0025,18822,0,0,11043,0,0,6611.7333333,13704.466667,7092.7333333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3309-0001,17,4,179.55,76.95,25.65,0,0,0,0,0,0,7,3,1,7,3,1,0,0,0,0,0,0,128,43,17,161,63,20,0,0,0,0,0.0116666667,0.005,0.0016666667,7605,0,0,18645,0,0,4161.0714286,11680.392857,7519.3214286,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3309-0001,2,5,436.05,76.95,25.65,0,0,0,0,0,0,17,3,1,17,3,1,0,0,0,0,0,0,204,51,18,264,67,28,0,17.1,0.4,0,0.01,0.003,0.001,19277,0,0,12227,0,0,6024.2222222,12818.037037,6793.8148148,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3309-0001,2,6,51.3,25.65,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,33,10,0,44,14,0,0,0,0,0,0.01,0.005,0,21919,0,0,17266,0,0,12085.076923,19754.923077,7669.8461538,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3309-0002,148,3,3422.22,1478.63,674.47,25.94,0,0,1,0,0,128,55,25,132,57,26,1,0,0,1.82,0,0,1824,914,455,2364,1165,579,95,92.225806452,43.096774194,19.032258065,0.0312903226,0.015483871,0.0077419355,8044,0,0,4016,0,0,3552.0666667,6924.6333333,3372.5666667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3309-0002,160,4,3837.28,1839.8,855.05,51.88,51.88,51.88,2,2,2,147,71,33,148,71,33,2,2,2,2.59,2.59,2.59,2009,1045,469,2659,1407,660,95,95.1,47.3,22.366666667,0.0366666667,0.019,0.009,7150,0,0,4927,0,0,3797.4285714,6988.3928571,3190.9642857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3309-0002,126,5,4206.35,1918.14,881.49,51.88,25.94,0,2,1,0,159,74,34,160,74,34,2,1,0,2.61,1.64,0,2435,800,365,3268,1056,501,0,92.451612903,42.741935484,18.64516129,0.0429032258,0.0151612903,0.0074193548,7405,0,0,4940,0,0,3213.5185185,6224.2592593,3010.7407407,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3309-0002,90,6,3265.11,1658.76,699.94,25.94,25.94,25.94,1,1,1,124,62,26,126,64,27,1,1,1,0.83,0.83,0.83,2439,1492,768,3165,1926,983,91,94.7,46.966666667,22.366666667,0.044,0.027,0.014,6948,0,0,6725,0,0,4604.9615385,8160.8846154,3555.9230769,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3309-0010,27,3,250.06,75.27,0,0,0,0,0,0,0,10,3,0,10,3,0,0,0,0,0,0,0,1069,356,0,1474,475,0,1,1,0.1,0,0.062,0.018,0,4535,0,0,5252,0,0,2012.8,4295.7666667,2282.9666667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3309-0010,3,4,677.44,602.17,0,0,0,0,0,0,0,27,24,0,27,24,0,0,0,0,0,0,0,1591,1153,0,2177,1584,0,6,7.3333333333,7,0,0.0977777778,0.0733333333,0,12341,0,0,3150,0,0,2720.9285714,4466.1071429,1745.1785714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3309-0010,1,5,75.27,25.09,25.09,0,0,0,0,0,0,3,1,1,3,1,1,0,0,0,0,0,0,422,135,135,599,179,179,0,2.3333333333,0,0,0.0733333333,0.0233333333,0.0233333333,6747,0,0,9679,0,0,1990.7407407,5883.2222222,3892.4814815,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3309-0010,6,6,25.09,25.09,25.09,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,118,118,118,164,164,164,1,1,1,1,0.06,0.06,0.06,5957,0,0,5096,0,0,3327.7307692,5692.9230769,2365.1923077,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3309-0011,75,3,681.6,603.03,157.17,0,0,0,0,0,0,26,23,6,26,23,6,0,0,0,0,0,0,508,339,157,668,451,198,0,26.5,24.7,7.4,0.028,0.019,0.009,9391,0,0,8300,0,0,4658.6666667,9495.7666667,4837.1,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3309-0011,11,4,2017.76,807.45,0,0,0,0,0,0,0,74,29,0,75,30,0,0,0,0,0,0,0,451,115,0,620,163,0,55,69.916666667,17.75,0,0.02,0.005,0,32328,0,0,10556,0,0,11508.857143,16647.321429,5138.4642857,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3309-0011,6,5,288.09,261.9,26.19,0,0,0,0,0,0,11,10,1,11,10,1,0,0,0,0,0,0,84,58,0,105,70,0,0,29.5,28.75,0,0.01,0.0075,0,14943,0,0,14177,0,0,5239.3703704,17383.518519,12144.148148,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3309-0011,17,6,157.14,26.19,0,0,0,0,0,0,0,6,1,0,6,1,0,0,0,0,0,0,0,176,14,0,249,18,0,0,1.5,0,0,0.015,0.0016666667,0,11196,0,0,12110,0,0,9404.6538462,15346.730769,5942.0769231,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3321-0008,13,3,12.05,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,24231,0,0,33693,0,0,13507.7,26807.6,13299.9,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3321-0008,8,4,156.74,96.49,0,0,0,0,0,0,0,13,8,0,13,8,0,0,0,0,0,0,0,51,18,0,61,21,0,100,74.142857143,42.857142857,0,0.0042857143,0.0014285714,0,41330,0,0,16387,0,0,13316.785714,30509.964286,17193.178571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3321-0008,43,5,96.4,36.15,0,0,0,0,0,0,0,7,3,0,8,3,0,0,0,0,0,0,0,38,17,0,46,20,0,0,44,31,0,0,0,0,42487,0,0,31340,0,0,18561.296296,38551.333333,19990.037037,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3321-0008,1,6,504.65,130.81,0,0,0,0,0,0,0,41,10,0,43,11,0,0,0,0,0,0,0,141,41,0,172,48,0,0,56.941176471,13.941176471,0,0.0023529412,0,0,34724,0,0,49849,0,0,15524.576923,24730.038462,9205.4615385,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3321-0009,35,3,226.19,83.24,0,0,0,0,0,0,0,16,6,0,19,7,0,0,0,0,0,0,0,134,42,0,156,46,0,58,49.1,18.3,0,0.008,0.003,0,34098,0,0,20818,0,0,12091.666667,25485.366667,13393.7,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3321-0009,16,4,438.47,277.07,107.15,0,0,0,0,0,0,34,21,9,35,22,9,0,0,0,0,0,0,246,148,78,297,176,96,62,56.956521739,37.913043478,15.130434783,0.0052173913,0.0030434783,0.0017391304,22975,0,0,21129,0,0,12395.357143,24204.785714,11809.428571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3321-0009,21,5,195.34,38.82,0,0,0,0,0,0,0,15,3,0,16,3,0,0,0,0,0,0,0,114,26,0,147,36,0,89,58.4,18.9,0,0.008,0.002,0,38103,0,0,13856,0,0,12070.740741,25779.962963,13709.222222,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3321-0010,14,3,82.88,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,105,0,0,124,0,0,87,65.333333333,0,0,0.0166666667,0,0,19018,0,0,15015,0,0,12049.966667,21807.633333,9757.6666667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3321-0010,9,4,168.69,168.69,132.53,0,0,0,0,0,0,12,12,9,14,14,11,0,0,0,0,0,0,107,107,90,137,137,119,48,52.333333333,52.333333333,39.333333333,0.0083333333,0.0083333333,0.0066666667,21602,0,0,24589,0,0,10817.535714,22489.571429,11672.035714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3321-0010,1,5,109.29,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,85,0,0,108,0,0,0,32.5,0,0,0.0083333333,0,0,20868,0,0,12261,0,0,7786.7407407,17437.925926,9651.1851852,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3321-0010,6,6,12.02,12.02,12.02,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,10,10,10,13,13,13,77,77,77,77,0.01,0.01,0.01,15345,0,0,29220,0,0,12396.038462,23321.076923,10925.038462,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3321-0011,10,6,11.31,11.31,11.31,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,4,4,4,5,5,5,40,40,40,40,0,0,0,30285,0,0,33527,0,0,41378.269231,70531,29152.730769,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3321-0012,10,3,48.18,36.19,23.98,0,0,0,0,0,0,4,3,2,4,3,2,0,0,0,0,0,0,30,20,16,38,21,16,50,54.25,42.5,17.5,0.0025,0,0,14682,0,0,13424,0,0,14698.066667,33161.966667,18463.9,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3321-0012,13,4,119.9,23.98,0,0,0,0,0,0,0,10,2,0,10,2,0,0,0,0,0,0,0,66,9,0,85,10,0,0,29.777777778,3.6666666667,0,0.0033333333,0,0,24646,0,0,23494,0,0,15645.607143,36674.857143,21029.25,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3321-0012,21,5,156.16,35.97,0,0,0,0,0,0,0,13,3,0,13,3,0,0,0,0,0,0,0,80,6,0,94,8,0,62,49.555555556,6.8888888889,0,0.0033333333,0,0,24054,0,0,16171,0,0,19442.296296,36429.777778,16987.481481,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3482-0001,5,3,1049.65,599.8,299.9,0,0,0,0,0,0,7,4,2,7,4,2,0,0,0,0,0,0,236,126,77,285,155,98,49,60.714285714,31,16,0.0171428571,0.0085714286,0.0057142857,67700,0,0,28114,0,0,26758.5,56564.333333,29805.833333,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3482-0001,1,4,749.75,149.95,0,0,0,0,0,0,0,5,1,0,5,1,0,0,0,0,0,0,0,164,38,0,220,48,0,62,53.4,12.4,0,0.018,0.004,0,30808,0,0,78178,0,0,26074.107143,59723.75,33649.642857,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3483-0001,49,3,585.94,337.74,103.92,0,0,0,0,0,0,38,21,6,46,26,8,0,0,0,0,0,0,358,213,66,488,288,87,100,97.857142857,57.142857143,19.047619048,0.009047619,0.0057142857,0.0019047619,21666,0,0,21743,0,0,8983.6333333,24269.6,15285.966667,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3483-0001,48,4,636.51,272.79,181.86,38.97,0,0,1,0,0,39,19,12,49,21,14,3,0,0,21.43,0,0,432,186,127,605,257,171,100,99.652173913,47.826086957,30.434782609,0.0108695652,0.0047826087,0.0030434783,13053,0,0,26593,0,0,10342.571429,20929.25,10586.678571,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3483-0001,41,5,659.97,303.6,96.6,0,0,0,0,0,0,38,19,7,48,22,7,0,0,0,0,0,0,359,178,55,470,241,75,100,100,47.826086957,17.391304348,0.0104347826,0.0047826087,0.0017391304,23082,0,0,25402,0,0,10687.111111,23023.407407,12336.296296,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3483-0001,34,6,594.41,325.63,45.03,0,0,0,0,0,0,26,11,3,41,22,3,0,0,0,0,0,0,285,124,40,383,161,48,100,99.052631579,46.421052632,15.789473684,0.0094736842,0.0042105263,0.0015789474,25728,0,0,20694,0,0,16929.769231,30932.5,14002.730769,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3483-0002,125,3,1229.09,769.45,363.74,0,0,0,0,0,0,69,44,20,88,55,26,0,0,0,0,0,0,856,513,243,1199,717,331,100,99.538461538,57.692307692,26.923076923,0.02,0.0115384615,0.005,12254,0,0,12002,0,0,5607.9666667,14122.266667,8514.3,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3483-0002,110,4,1748.75,811.42,461.67,0,0,0,0,0,0,95,44,24,125,58,33,0,0,0,0,0,0,959,482,263,1456,725,388,100,99.857142857,49.928571429,25,0.0214285714,0.0103571429,0.005,9899,0,0,15768,0,0,5147.3214286,10204,5056.6785714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3483-0002,133,5,1540.3,840.8,685.51,83.94,83.94,83.94,1,1,1,83,46,37,110,60,49,6,6,6,24,24,24,589,274,172,793,363,233,0,93.047619048,47.047619048,28.571428571,0.0157142857,0.0076190476,0.0052380952,12978,0,0,9455,0,0,8515.3333333,16277.37037,7762.037037,0,0,,0,0,,Pet Products,Pet Products
7,FBA-3483-0002,104,6,1860.66,993.28,377.73,111.92,27.98,27.98,2,1,1,91,48,21,133,71,27,8,2,2,25.08,6.9,6.9,958,478,224,1347,650,310,100,98.931034483,47.551724138,20.689655172,0.0193103448,0.0096551724,0.0044827586,10665,0,0,10944,0,0,6293.3846154,12289.923077,5996.5384615,0,0,,0,0,,Pet Products,Pet Products
4,FBA-3483-0003,39,3,1032.23,566.71,222.64,0,0,0,0,0,0,47,26,11,51,28,11,0,0,0,0,0,0,742,361,134,1002,489,180,100,100,50,19.230769231,0.0161538462,0.0080769231,0.0030769231,39896,0,0,16229,0,0,10583.3,20777.4,10194.1,0,0,,0,0,,Pet Products,Pet Products
5,FBA-3483-0003,28,4,789.36,222.64,141.68,0,0,0,0,0,0,36,11,7,39,11,7,0,0,0,0,0,0,471,152,92,631,215,130,100,100,35,20,0.012,0.0045,0.0025,15157,0,0,20701,0,0,13052.214286,25444,12391.785714,0,0,,0,0,,Pet Products,Pet Products
6,FBA-3483-0003,31,5,566.7,161.91,101.19,0,0,0,0,0,0,25,8,5,28,8,5,0,0,0,0,0,0,289,79,37,389,104,47,100,95.133333333,33.066666667,20,0.0113333333,0.0033333333,0.002,26979,0,0,21170,0,0,14295.62963,29727.185185,15431.555556,0,0,,0,0,,Pet Products,Pet Products
